stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1,,BC Junction,BC Junction is last inbound stop,42.101354,-75.910801,,,,bcj,,
1.1,,BC Junction BHS Run Flag Stop,The stop is drop only- at Henry and Prospect,42.100719,-75.91096,,,,bcj,,
22,,BHS,Binghamton High School.  This bus will only run when school is in session.,42.099044,-75.919114,,,,,,
301,,Ross Park Zoo,The stop is located near the ticket booth at the Ross Park Zoo Binghamton,42.075096,-75.905869,,,,,,
302,,BC Junction 3 Park Ave,The stop is located at the Greater Binghamton Transportation Center BC Junction Bay 5 Dock A,42.101845,-75.910717,,,,bcj,,
303,,Morgan/Earle,The stop is located on a sign post after Earle Dr across from the Ross Park Zoo  Binghamton,42.075542,-75.905022,,,,,,
304,,Carroll / Hawley,The stop is located on a sign post  after Hawley St across from Columbus Park Binghamton,42.097018,-75.906677,,,,,,
305,,Morgan/Kane,The stop is located on a sign post about 20 feet before Kane Ave at a private residence Binghamton,42.076202,-75.906616,,,,,,
306,,Exchange/Susquehanna,The stop is located on a utility pole after Susquehanna St in front of Woodburn Court One Binghamton,42.095288,-75.90872,,,,,,
307,,Morgan/Spurr,The stop is located on a sign post about 50 feet before Spurr Ave at a private residence Binghamton,42.076294,-75.907448,,,,,,
308,,Mill / McNamara,The stop is located on a sign post across from McNamara Ave near a private residence Binghamton,42.089417,-75.906494,,,,,,
309,,Morgan/Mary,The stop is located on a sign post about 100 feet before Mary St at a private residence Binghamton,42.076672,-75.91021,,,,,,
310,,Mill / Newton,The stop is located on a sign post about 20 feet before Newton Ave at a private residence Binghamton,42.088409,-75.906311,,,,,,
311,,Morgan/Park,The stop is located on a sign post at the corner before Park Ave at a private residence Binghamton,42.077007,-75.913307,,,,,,
312,,Newton / Genesee,The stop is located on a sign post at the corner before Genesee Ave at a private residence Binghamton,42.088277,-75.907995,,,,,,
313,,Park/Maria Manor,The stop is located on a sign post at the corner before Maria Manor near Nips   Binghamton,42.078358,-75.91452,,,,,,
314,,Newton / Tremont,The stop is located on a sign post at the corner  before Tremont Ave at a private residence Binghamton,42.088207,-75.909241,,,,,,
315,,Park/Corbett,The stop is located on a sign post at the corner  before Corbett Ave by a parking lot Binghamton,42.07959,-75.914986,,,,,,
316,,Duane/James,The stop is located on a sign post about 20 feet before James St at a private residence Binghamton,42.085888,-75.909132,,,,,,
317,,Park/Sherwood,The stop is located on a telephone pole at the corner before Sherwood Ave at a private residence Binghamton,42.080452,-75.915306,,,,,,
318,,James/Mary,The stop is located on a sign post at the corner before Mary St at a private residence Binghamton,42.085781,-75.911278,,,,,,
319,,Park/Guilfoyle,The stop is located on a sign post about 25 feet before Guilfoyle Ave at a private residence Binghamton,42.081745,-75.915634,,,,,,
320,,James/S Washington,The stop is located on a telephone pole at the corner before S Washington St across from the Binghamton General Hospital Parking Lot  Binghamton,42.085766,-75.912514,,,,,,
321,,Park/Morris,The stop is located on a sign post about 20 feet before Morris St at a private residence Binghamton,42.083305,-75.915398,,,,,,
322,,S Washington / Morris,The stop is located on a sign post about 50 feet before Morris St near the NYSEG substation  Binghamton,42.083637,-75.912666,,,,,,
323,,Park Ave /General Hospital,The stop is located on a sign post near the Emergency Room at the Binghamton General Hospital.  There is a bus shelter here.,42.086275,-75.915295,,,,,,
324,,S Washington / Sherwood,The stop is located on a telephone about 50 feet before Sherwood Ave at a private residence Binghamton,42.080822,-75.912529,,,,,,
325.1,,Mitchell/General Hospital,The stop is located in front of the Binghamton General Hospital Main entrance- Binghamton,42.08663,-75.914155,,,,,,
325.2,,Pennsylvania/Manier,The stop is located about 200 feet after Manier St Binghamton.,42.085847,-75.916483,,,,,,
326,,S Washington / Woodland,The stop is located on a sign post near a telephone pole across from Woodland Ave at a private residence Binghamton,42.077927,-75.912422,,,,,,
328,,S Washington / Morgan,The stop is located on telephone pole about 20 feet  before Morgan Rd at a private residence  Binghamton,42.076893,-75.912376,,,,,,
329,,Susquehanna/Exchange,The stop is located on a sign post about 200 feet before Exchange St near Woodburn Court Two Binghamton,42.095585,-75.909393,,,,,,
331,,Carroll /Lisle,The stop is located on a sign post after Lisle Ave near Columbus Park Binghamton,42.097377,-75.906686,,,,,,
500,,BC Junction 5 Vestal Ave,The stop is located at the Greater Binghamton Transportation Center BC Junction Bay 4 Dock A,42.101462,-75.910828,,,,bcj,,
501,,Washington / Murray Hill,The stop is located on a sign post about 50 feet before Murray Hill Rd at a private residence Vestal,42.0824641752712,-75.9587545817369,,,,,,
502,,Hawley / Exchange,The stop is located  on a utility pole about 50 feet after Exchange St by the Family Court Binghamton,42.097252,-75.910271,,,,,,
503,,Washington  Country Club,The stop is located on a sign post before Country Club at a private residence Vestal,42.082924,-75.954178,,,,,,
504,,Conklin / Tremont,The stop is located on a sign post about 150 feet before Tremont Ave just after the State St overpass Binghamton,42.092323,-75.910835,,,,,,
505,,Country Club / Deerfield,The stop is located on a sign post after Deerfield Place at a private residence Vestal,42.085739,-75.954918,,,,,,
506,,Conklin / Mill,The stop is located on telephone pole before Mill St at a private residence  Binghamton,42.092773,-75.906876,,,,,,
507,,Country Club / Plaza,The stop is located on a sign post before Plaza Dr at at private residence Vestal,42.088062,-75.956306,,,,,,
508,,Conklin  / High,The stop is located on a sign post about 100 feeet after High St across from the Park Diner Binghamton,42.092896,-75.905037,,,,,,
509,,Plaza / Meadows Apts,The stop is located on a sign post near the entrance to The Meadows Apartments Vestal,42.08952,-75.95575,,,,,,
510,,Telegraph / Conklin,The stop is located on a sign post after Conklin Ave  across from Dynamic Brake Binghamton,42.093193,-75.901817,,,,,,
511,,Plaza  / Executive Plaza Dr,The stop is located on a sign post across from 120 Executive Plaza Dr Vestal,42.091724,-75.955055,,,,,,
512,,Telegraph  / Vestal,The stop is located on a sign post before Vestal Ave at a private residence Binghamton,42.0912008223956,-75.9015659687652,,,,,,
513,,University Plaza,The stop is located by the University Plaza Clocktower Vestal,42.09185,-75.951851,,,,,,
514,,Vestal / Carlton,The stop is located on telephone pole before Carlton St at a private residence  Binghamton,42.090904,-75.903786,,,,,,
515,,Vestal Ave / Normandy Ct,The stop is located on a sign post after Normandy Ct at a private residence Binghamton,42.091164,-75.94548,,,,,,
516,,Vestal / Mill,The stop is located on a sign post about 40 feet before Mill St near Anita's Hair Salon Binghamton,42.090778,-75.906334,,,,,,
517,,Vestal / Larchmont,The stop is located on a sign post before Larchmont Rd at  a private residence Binghamton,42.089184,-75.941658,,,,,,
518,,Vestal / Livingston,The stop is located on a sign post before Livingston St by St John and St Andrew Church Binghamton,42.090469,-75.907883,,,,,,
519,,Vestal / Jutland,The stop is located on a sign post before Jutland Rd at  a private residence Binghamton,42.087399,-75.937752,,,,,,
520,,Vestal / Tremont,The stop is located on a sign post before Tremont Ave at a private residence Binghamton,42.090199,-75.909294,,,,,,
521,,Vestal / Hawthorne,The stop is located on a sign post before Hawthorne Rd at  a private residence Binghamton,42.086082,-75.933235,,,,,,
522,,Vestal / New,The stop is located on a telephone pole before New St by Lincoln Court Apts Binghamton,42.089909,-75.911003,,,,,,
523,,Vestal / Clifton,The stop is located on a telephone pole before Clifton Blvd at  a private residence Binghamton,42.085644,-75.930611,,,,,,
524,,Vestal / Mary,The stop is located on a sign post before Mary St near the Southview US Post Office  Binghamton,42.089748,-75.91188,,,,,,
525,,Vestal  / Edgebrook,The stop is located on a telephone pole at the corner after Edgebrook Rd at  a private residence Binghamton,42.085178,-75.928093,,,,,,
526,,Vestal / Mitchell,The stop is located on a sign post across from Mitchell Ave across from the Mirabito Binghamton,42.088985,-75.914597,,,,,,
527,,Vestal / Denton,The stop is located on a sign post before Denton Rd at  a private residence Binghamton,42.084831,-75.92569,,,,,,
528,,Vestal / Pennsylvania,The stop is located on a sign post about 50 feet before Pennsylvania Ave by the Twin Tiers Eye Care Binghamton,42.08844,-75.915855,,,,,,
529,,Vestal / Brookfield,The stop is located on a telephone pole before Brookfield Rd across from MacArthur Park Binghamton,42.085743,-75.921867,,,,,,
530,,Vestal / Rush,The stop is located on a sign post after Rush Ave near the Park Ave Baptist Church Binghamton,42.087162,-75.918831,,,,,,
531,,Vestal / Rush,The stop is located on a sign post before Rush Ave at  a private residence Binghamton,42.087166,-75.918526,,,,,,
532,,Vestal /  Brookfield,The stop is located on a sign post before Brookfield Rd near MacArthur Park Binghamton,42.086308,-75.920822,,,,,,
533,,Vestal / Pennsylvania,The stop is located on a sign post about 20 feet before Pennsylvania Ave near Auto Zone Binghamton,42.087914,-75.916733,,,,,,
534,,Vestal /  Denton,The stop is located on a sign post after Denton Rd Binghamton,42.084938,-75.925682,,,,,,
535,,Vestal/ Park,The stop is located on a sign post near Dunkin Donuts Binghamton,42.088661,-75.915083,,,,,,
536,,Vestal / Edgebrook,The stop is located on a sign post across from Edgebrook Rd Binghamton,42.0853,-75.927917,,,,,,
537,,Vestal /  Mary,The stop is located on a telephone pole about 20 feet before Mary St across from the Southview Post Office Binghamton,42.089588,-75.912254,,,,,,
538,,Vestal / Clifton,The stop is located on a telephone pole across from Clifton Blvd at a private residence Binghamton,42.08567,-75.930183,,,,,,
539,,Vestal / Vine,The stop is located on a sign post before Vine St across from Lincoln Court Apts Binghamton,42.089813,-75.911011,,,,,,
540,,Vestal / Ivanoe,The stop is located on a sign post near Ivanhoe Rd- Binghamton,42.086548,-75.935274,,,,,,
541,,Vestal / Tremont,The stop is located on a sign post before Tremont Ave at a private residence Binghamton,42.090034,-75.909752,,,,,,
542,,Vestal / Jutland,The stop is located across from Jutland Rd Binghamton,42.087406,-75.937515,,,,,,
543,,Vestal /  Mill St,The stop is located on a sign post before Mill St near Loaves & Fishes Pantry Binghamton,42.090599,-75.906723,,,,,,
544,,Vestal / Larchmont,The stop is located on a telephone pole across from Larchmont Rd Binghamton,42.089237,-75.941528,,,,,,
545,,Vestal / Telegraph,The stop is located on a sign post before Telegraph St at a private residence Binghamton,42.090961,-75.901649,,,,,,
546,,Vestal /  NY 434,The stop is located on the NY 434 highway sign before the Vestal Pkwy Binghamton,42.091019,-75.944885,,,,,,
547,,Telegraph /  Lucy,The stop is located on a sign post after Lucy St  by Dynamic Brake Binghamton,42.093105,-75.901672,,,,,,
547.1,,Conklin/High,The stop is located on a sign post near the Park Diner,42.093016,-75.904945,,,,,,
548,,University Plaza,The stop is located on a sign post across from the Armed Forces Recruiting Center in the University Plaza Vestal,42.092083,-75.952271,,,,,,
549,,Conklin / Livingston,The stop is located on a sign post about 200 feet after Exchange St across from the Islamic Awareness Center Binghamton,42.092819,-75.908264,,,,,,
550,,300 Plaza Dr,The stop is located on a sign post at 300 Plaza Dr Vestal,42.091267,-75.955399,,,,,,
551,,Hawley / Exchange,The stop is located on a street lamp pole  before Exchange St near the YWCA Binghamton,42.097202,-75.90992,,,,,,
552,,500 Plaza Dr,The stop is located on a sign post across from Christ the King Church Vestal,42.089333,-75.955917,,,,,,
553,,Carroll/Court,The stop is located on a sign post about 50 feet before Court St at a private business Binghamton.,42.0994,-75.907672,,,,,,
554,,Country Club / Clubhouse,The stop is located on a sign post across from Clubhouse Rd by the Hayes Community Apartments Vestal,42.087379,-75.95565,,,,,,
556,,Country Club / Deerfield,The stop is located on a sign post after Deerfield Place at a private residence Vestal,42.085278,-75.955124,,,,,,
558,,Country Club / Washington,The stop is located on a telephone pole before Washington Dr across from Vestal Hills Elementary School Vestal,42.083365,-75.954507,,,,,,
560,,Washington / Midvale,The stop is located  on a sign post at the corner before Midvale Rd at a private residence Vestal,42.082832,-75.955549,,,,,,
562,,Washington / Lehigh,The stop is located on a sign post before Lehigh Ave at a private residence Vestal,42.082507,-75.959518,,,,,,
701,,Harry L/ Shopping Plaza,The stop is located on a sign post about 50 feet after the entrance to Harry L Drive shopping plaza Johnson City,42.123752,-75.969418,,,,,,
702,,BC Junction 7 Clinton St,The stop is located at the Greater Binghamton Transportation Center BC Junction Bay 10 Dock B,42.101173,-75.910778,,,,bcj,,
703,,Harry L / Northside Park,The stop is located on a sign post before the crosswalk by the Northside Park and across from the Small Mall  Johnson City,42.122543,-75.963019,,,,,,
704,,Clinton / Oak,The stop is located on a sign post about 25 feet after Oak St at private residence Binghamton,42.104534,-75.918236,,,,,,
705,,Harry L / N Harrison,The stop is located on a sign post at the corner before  N. Harrison St by Therapeutic Day Spa Johnson City,42.122647,-75.959918,,,,,,
706,,Clinton / Murray,The stop is located on a sign post at the crosswalk before Murray St near Pat's Hairstyling Binghamton,42.104729,-75.919327,,,,,,
707,,Harry L & N Broad,The stop is located on a sign post before the crosswalk at N. Broad St across from the Harry L Apartments Johnson City,42.122908,-75.957115,,,,,,
708,,Clinton St / Mygatt,The stop is located on a sign post about 150 feet after Mygatt St near the GBHC Community Center Binghamton,42.105404,-75.922943,,,,,,
709,,Harry L / Jay,The stop is located on a telephone pole at the crosswalk before Jay St by the Kwik Fill Johnson City,42.122989,-75.955027,,,,,,
710,,Clinton / St. Cyril,The stop is located on a sign post at the corner before St Cyril Ave in front St Cyril Church Binghamton,42.105797,-75.925232,,,,,,
711,,Harry L  /Myrtle,The stop is located on a telephone pole before Myrtle Ave by the Ave Maria Catholic Shop Johnson City,42.1225312982467,-75.9537960313409,,,,,,
712,,Clinton / Hudson,The stop is located on a sign post across from Hudson St near Creative Beginnings Salon Binghamton,42.106232,-75.927734,,,,,,
713,,Harry L  /Lester,The stop is located on a sign post at the corner before Lester Ave near So Jealous Salon Johnson City,42.121452,-75.950578,,,,,,
714,,Clinton / Charles,The stop is located on a sign post about 150 feet after Charles St across from Paradise Hair World Binghamton,42.106446,-75.92887,,,,,,
715,,Harry L / Virginia,The stop is located on a sign post at the corner before Virgnia Ave by the PMP Deli Johnson City,42.121344,-75.949451,,,,,,
716,,Clinton / Jarvis,The stop is located on a sign post about 150 feet after Jarvis St near the First Ward Senior Center Binghamton,42.106823,-75.930031,,,,,,
717,,Harry L / Airport,The stop is located on a sign post about 100 feet before Airport Rd by Arrowhead Bookstore Johnson City,42.122124,-75.946953,,,,,,
718,,Clinton / Colfax,The stop is located on a sign post at the corner after Colfax Ave across from Rogers Trucking Binghamton,42.107761,-75.931885,,,,,,
720,,Clinton / Holland,The stop is located on a sign post about 20 feet after Holland St near Kovarik Hardware Binghamton,42.108501,-75.933342,,,,,,
721,,Prospect / Columbus,The stop is located on a sign post about 200 feet after Columbus St by the Polish Community Center Binghamton,42.1166877599231,-75.9427161000257,,,,,,
722,,Clinton / Wilson,The stop is located on a sign post at the corner after Wilson St across Lindsey's Laundry Service Binghamton,42.109467,-75.935265,,,,,,
723,,Prospect / Glenwood,The stop is located on a sign post between Tracy St and  Glenwood Ave near the traffic light Binghamton,42.1159751157749,-75.941229660208,,,,,,
724,,Clinton  / Janette,The stop is located on a sign post at the corner before Janette Ave across from the Dollar General Binghamton,42.110294,-75.936852,,,,,,
725,,Glenwood/Downs,The stop is located before Downs Ave across from Grace Tabernacle Community Center Binghamton,42.114563,-75.940407,,,,,,
726,,Clinton / Glenwood,The stop is located on a sign post before Glenwood Ave at the curb cut out near theHoly Spirit Byzantine Catholic Church Binghamton,42.1109570174629,-75.9381212578104,,,,,,
727,,Glenwood /Miles,The stop is located on a sign post about 25 feet after Miles St by Mar-Con's Hairstyling Binghamton,42.112934,-75.939514,,,,,,
728,,Glenwood / Julian,The stop is located on a sign post at the corner before Julian St across from the Hess Express Binghamton,42.112568,-75.939133,,,,,,
729,,Glenwood /Belknap,The stop is located on a telephone pole at the corner before Belknap Ave by the Hess Express Binghamton,42.111938,-75.939056,,,,,,
730,,Glenwood / Judson,The stop is located on a sign post after Judson Ave near the Grace Tabernacle Community Center Binghamton,42.114708,-75.940269,,,,,,
731,,Clinton / Glenwood,The stop is located on a sign post about 100 feet after Glenwood Ave across from Holy Sprirt Byzantine Church Binghamton,42.110728848927,-75.9379307776033,,,,,,
732,,Glenwood / Prospect,The stop is located on a sign post at the corner before Prospect St by Matty B's Place Binghamton,42.1157135473434,-75.940786326486,,,,,,
733,,Clinton / Wilson,The stop is located on a sign post before Wilson St across from Ascension Lutheran Church Binghamton,42.109635748266,-75.9357787502624,,,,,,
734,,Glenwood/True (call for service (607)763-4464 or (607)778-1692,The stop is located on a sign post before True St near the I86 overpass Binghamton,42.117414,-75.94044,,,,,,
735,,Clinton / Holland,The stop is located on a sign post at the crosswalk before Holland St across from Kovarik Hardware Binghamton,42.108356,-75.933388,,,,,,
736,,Glenwood/Sunset (call for service (607)763-4464 or (607)778-1692,The stop is located on sign post after and across from Sunset Dr  Town of Dickinson,42.121973,-75.937148,,,,,,
737,,Clinton / Jarvis,The stop is located on a telehphone pole near All Spec Finishing Binghamton,42.107038,-75.930742,,,,,,
738,,Glenwood/Maiden  (call for service (607)763-4464 or (607)778-1692),The stop is located a sign post across from Maiden Ln Town of Dickinson,42.12696,-75.932697,,,,,,
740,,Legacy Bay/Bldg G-H (call for service (607)763-4464 or (607)778-1692),The stop is located near Bldg G-H,42.13123,-75.928148,,,,,,
741,,Clinton /Charles,This stop is located across from Charles St Binghamton,42.106259,-75.928388,,,,,,
742,,Legacy Bay/Bldg U-V (call for service (607)763-4464 or (607)778-1692),The stop is located near Bldg U-V,42.125815,-75.929361,,,,,,
743,,Clinton / Crandall St,The stop is located on a sign post about 10 feet before Crandall St across from the Lincoln Hotel Binghamton,42.105846,-75.926071,,,,,,
744,,Legacy Bay/Bldg 56-59 (call for service (607)763-4464 or (607)778-1692),The stop is located near Bldg 56-59,42.124851,-75.927267,,,,,,
745,,Clinton / Titchner,The stop is located on a sign post at the crosswalk across from Mygatt St across from the GBHC Community Center,42.1050772168886,-75.9218147635845,,,,,,
746,,Legacy Bay/Community Bldg (call for service (607)763-4464 or (607)778-1692),The stop is located near the Community Bldg,42.125461,-75.925759,,,,,,
747,,Clinton / Murray St,The stop is located on a sign post before Murray St across from Camelot Jewelers Binghamton,42.104675,-75.919708,,,,,,
748,,Legacy Bay/Bldg 12-15 (call for service (607)763-4464 or (607)778-1692),The stop is lcoated near Bldg 12-15,42.125574,-75.925716,,,,,,
749,,Clinton / Oak St,The stop is located on a sign post before Oak St near Luke's Anitiques Binghamton,42.1044214721223,-75.9181682758733,,,,,,
750,,Legacy Bay/Bldg 56-59 (call for service (607)763-4464 or (607)778-1692),The stop is located near Bldg 56-59,42.124915,-75.927414,,,,,,
751,,Clinton / Front St,The stop is located on a sign post at the crosswalk before Front St near Botnick Chevrolet Binghamton,42.10371,-75.916443,,,,,,
752,,Legacy Bay/Bldg U-V (call for service (607)763-4464 or (607)778-1692),The stop is lcoated near Bldg U-V,42.125824,-75.929208,,,,,,
753,,Water / E Clinton St,The stop is located on a utility pole about 150 feet after E Clinton St by the Double Tree Hotel Binghamton,42.102219,-75.913528,,,,,,
754,,Legacy Bay/ (call for service (607)763-4464 or (607)778-1692),The stop is located near an access road.,42.130093,-75.927437,,,,,,
756,,Legacy Bay/Bldg G-H (call for service (607)763-4464 or (607)778-1692),The stop is located near Bldg G-H,42.131327,-75.928133,,,,,,
758,,Glenwood/BOCES (call for service (607)763-4464 or (607)778-1692),The stop is located near the  BOCES campus parking lot.  A bus shelter is here.,42.129228,-75.932917,,,,,,
760,,Glenwood/Maiden (call for service (607)763-4464 or (607)778-1692),The stop is located at the corner before Maiden Ln at a private residence Binghamton,42.127174,-75.932689,,,,,,
762,,Glenwood/Helio Health (call for service (607)763-4464 or (607)778-1692),The stop is located near the front entrance of the facility.,42.124695,-75.938691,,,,,,
764,,Glenwood/Sunset (call for service (607)763-4464 or (607)778-1692),The stop is located on a sign post before Sunset Dr at a private residence Binghamton,42.12106,-75.937964,,,,,,
766,,Glenwood/Sowden (call for service (607)763-4464 or (607)778-1692),The stop is located on a sign post before Sowden St near the I86 overpass Town of Dickinson,42.117831,-75.940485,,,,,,
768,,Glenwood / Prospect (call for service (607)763-4464 or (607)778-1692),The stop is located on a sign post before Prospect Ave across from Matty B's Pub Binghamton,42.116123,-75.940984,,,,,,
770,,Prospect / Merrill,The stop is located on a sign post across from Merrill St by the Church of the Holy Trinity Binghamton,42.116444,-75.942123,,,,,,
772,,Prospect / Airport,The stop is located on a sign post about 150 ft before Airport Rd near the Prospect Terrace Fire Station Binghamton.,42.1183547013954,-75.9454884192568,,,,,,
774,,Request service at 33 Lewis Rd (call (607)763-4464 or (607)778-1692),Service to 33 Lewis Rd is on request.  See the 7 Clinton St schedule for more information,42.1404584127633,-75.9391660690096,,,,,,
776,,Gannett / Pavillion,The stop is located on a sign post about 20 feet before Pavillon Rd near the CFJ Park Johnson City.,42.116867,-75.948586,,,,,,
778,,Lester / I86 Overpass,The stop is located on a telephone after the I 86 overpass Johnson City.,42.1199,-75.950394,,,,,,
780,,Harry L / Albany,The stop is located on a sign post about 50 feet before Albany Ave by Cacciatores Johnson City,42.1217817081864,-75.9511141066356,,,,,,
782,,Harry L / Pearl,The stop is located on a sign post at the corner before Pearl Ave by Rossi's Pizza  Johnson City,42.12219818688,-75.9525193926716,,,,,,
784,,Harry L / Myrtle,The stop is located on a sign post about 10 feet before Myrtle Ave near the Harry L Pub Johnson City,42.122543,-75.953606,,,,,,
786,,Harry L / Jay,The stop is located on a sign post at the corner before Jay St across from the Kwik Fill in Johnson City,42.123079,-75.954811,,,,,,
788,,Harry L /  N Arch,The stop is located on a sign post about 50 feet after N. Arch St near CVS Johnson City,42.122916,-75.95771,,,,,,
790,,Harry L /  N Hudson St,The stop is located on a sign post at the curb cut out before N Hudson St Johnson City,42.122822,-75.960724,,,,,,
792,,Harry L / Small Mall,The stop is located on a sign post at the crosswalk before the entrance to the Small Mall Johnson City,42.122681,-75.962914,,,,,,
794,,Harry L Dr  Friendly's,The stop is located on a sign post about 30 feet after the entrance to Friendly's Johnson City,42.124187251239,-75.9700255516293,,,,,,
801,,Chenango Park & Ride,The stop is located in front of the Chenango Park & Ride Town of Chenango.   There is a bus shelter here.,42.167835,-75.874481,,,,,,
802,,BC Junction 8 Front St,The stop is located at the Greater Binghamton Transportation Center BC Junction Bay 11 Dock B,42.101609,-75.910658,,,,bcj,,
803,,Chenango Bridge / Oak Dr,The stop is located on a sign post at the corner before Oak Dr.  Town of Chenango.,42.168728,-75.877625,,,,,,
805,,Chenango Bridge/UMA,The stop is located on a sign post before the entrance to Chenango Bridege Medical Town of Chenango.,42.168976,-75.87896,,,,,,
806,,Front/North,The stop is located on a sign post across from North St near the Tri-Cities Apartments parking lot Binghamton,42.100578,-75.916885,,,,,,
807,,Chenango Bridge/Matthews,The stop is located on a sign post about 50 feet after the entrance to Price Chopper Town of Chenango.  A bus shelter is here.,42.16845,-75.885548,,,,,,
808,,Front/Gerard,The stop is located on a sign post before Gerard Ave across from Botnick Chevrolet Binghamton,42.102306,-75.916359,,,,,,
809,,Front/Chenango Bridge Rd,The stop is located on a sign post before the entrance to the Hillside Garden Center Town of Chenango.,42.167645,-75.888466,,,,,,
810,,Front /McDonald,The stop is located on telephone pole at the corner before McDonald Ave across from the Broome County Health Department Binghamton,42.105473,-75.915451,,,,,,
811,,Front/Bishop,The stop is located on a sign post at the corner before Bishop Rd near the Coin Laundry Town of Chenango,42.165668,-75.89019,,,,,,
812,,Front / Valley,The stop is located on a sign post about 75 feet after Valley St in front of Catholic Charities Binghamton,42.108715,-75.913666,,,,,,
813,,Front / Councilman,The stop is located on a sign post at the corner before Councilman Rd in front of Upfront Auto Town of Chenango,42.163883,-75.891762,,,,,,
814,,Front/Franklin,The stop is located on a sign post about 150 feet before Franklin St by a flood wall across from U Save Auto  Binghamton,42.110321,-75.911064,,,,,,
815,,Front/Fuller,The stop is located on a sign post about 150 feet after Fuller Rd on the I-81 road sign in front of Sonny Manny's Town of Chenango,42.160706,-75.894554,,,,,,
816,,Old Front/Sunrise Terrace,The stop is located on a telephone pole on the corner before Rosedale Dr across from the Super 8. The bus will serve this bus stop on the outbound on request only.,42.124546,-75.909851,,,,,,
817,,Front/Northgate,The stop is located on a sign post about 50 feet before the entrance to the former Tokyo Sushi Buffet Town of Chenango,42.156811,-75.896378,,,,,,
817.1,,Front/TSC,The stop is located by the Tractor Supply Corp Binghamton,42.1521,-75.898199,,,,,,
818,,Front/Manor,This stop is located on a sign post after the entrance to Applebee's Binghamton,42.130081,-75.905884,,,,,,
819,,Front/Nimmonsburg,The stop is located on a sign post in front of the Nimmonsburg Square Shopping Center sign there is a curb cut out and a bench.  Town of Chenango,42.149342,-75.899757,,,,,,
820,,County Jail,The stop is located near the main entrance of the Broome County Jail Binghamton,42.13203,-75.916191,,,,,,
821,,Front/Smith Hill,The stop is located on a sign post about 200 feet before Wallace Rd in front of Dependable Auto. Town of Chenango,42.145729,-75.90255,,,,,,
822,,S College Dr/Lot 1,The stop is located on a sign post after the entrance to Lot 1 near BC Day Care Center SUNY Broome Campus. A bus shelter is here,42.132763,-75.909126,,,,,,
823,,Front / Morningside,The stop is located on a sign post between N. Morningside Dr and S. Morningside Dr across from Comfort Inn.  There is a bench here.  Town of Chenango,42.141766,-75.9039,,,,,,
824,,S College Dr/Lot 3,The stop is located on a sign post after the entrance to Lot 3 near Alumni Field SUNY Broome Campus,42.133491,-75.911677,,,,,,
825,,Front/North College,The stop is located on a sign post about the 50 feet before N College Dr across from GHS Credit Union Binghamton,42.136887,-75.905182,,,,,,
826,,N. College/Pavilion,The stop is located at the Pavilion near the SUNY Broome Student Center SUNY Broome Campus,42.136078,-75.910828,,,,,,
826.1,,N. College/Paul F. Titchener Hall,The stop is located near the Paul F. Titchener Hall. A bus shelter is here.,42.136602,-75.906902,,,,,,
828,,Front /Boland,The stop is located on a sign post across from Boland Rd in front of the GHS Credit Union Binghamton. A bus shelter is here.,42.137177,-75.9049,,,,,,
830,,Front/N  Morningside,The stop is located on a sign post across from on a sign post Morningside Dr in front of the Comfort Inn Town of Chenango,42.141911,-75.903641,,,,,,
832,,Front/Riverview,The stop is located on a sign post before the entrance to Maines Cash and Carry Town of Chenango,42.143173,-75.90332,,,,,,
834,,Front/Wallace,The stop is located on a sign post across from Wallace Rd across from Dependable Auto Town of Chenango,42.145126,-75.902679,,,,,,
835,,Front/Manor,The stop is located on a sign post about 100 feet after Manor Dr in front of United Methodist Homes Binghamton.  There is a bus shelter here.,42.130192,-75.906105,,,,,,
836,,Front / Ethel,The stop is located on a sign post about 150 feet before Ethel St near the McDonald's Regional Offices Town of Chenango,42.14687,-75.901367,,,,,,
837,,Front/Old Front St,The stop is located on a sign post about 300 feet before Old Front St near McDonalds Binghamton,42.127499,-75.907089,,,,,,
838,,Front /Nimmonsburg Square,The stop is located across from Nimmonsburg Square.  There is a curb cutout and bench here.  Town of Chenango,42.149388,-75.899468,,,,,,
838.1,,Front/Pinkies BBQ,The stop is located by Pinkies BBQ Binghamton NY,42.152056,-75.897999,,,,,,
839,,Front/Franklin,The stop is located on a telephone pole about 200 feet after Franklin St in front Aamco Auto Repair Binghamton,42.110447,-75.91114,,,,,,
840,,Front / Northgate,The stop is located on a sign post after the entrance to Northgate Plaza near a steet lamp in front of Creature Comforts Town of Chenango,42.156818,-75.896049,,,,,,
841,,Front/Valley St,The stop is located on a telephone pole about 100 feet after Valley St across from Catholic Charities Binghamton,42.108818,-75.913704,,,,,,
842,,Front / Fuller,The stop is located on a sign post before the entrance to Lowes near the Empire Vision Town of Chenango,42.160473,-75.894405,,,,,,
843,,Front/Winding Way,The stop is located on a sign post about 20 feet before Winding Way near the Broome County Health Department Binghamton,42.105469,-75.915604,,,,,,
844,,Front / Quinn,The stop is located on a sign post at the corner before Quinn Rd near the Lori Ashley Salon Town of Chenango,42.162544,-75.892517,,,,,,
845,,Front/North,The stop is located on a sign post about 100 feet before North St in front of the Bridgwater Center for Rehabilitation Binghamton,42.1010711726257,-75.9168843057789,,,,,,
